STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_is,Information society indicator,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag)
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRK1,Auvergne,2021,,83.88,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRK1,Auvergne,2022,,87.60,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRK2,Rhône-Alpes,2014,,82.19,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRK2,Rhône-Alpes,2015,,84.39,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRK2,Rhône-Alpes,2016,,83.72,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRK2,Rhône-Alpes,2017,,83.09,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRK2,Rhône-Alpes,2018,,86.72,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRK2,Rhône-Alpes,2019,,88.79,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRK2,Rhône-Alpes,2021,,90.32,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRK2,Rhône-Alpes,2022,,91.32,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRL0,Provence-Alpes-Côte d'Azur,2014,,77.99,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRL0,Provence-Alpes-Côte d'Azur,2015,,80.51,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRL0,Provence-Alpes-Côte d'Azur,2016,,82.29,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRL0,Provence-Alpes-Côte d'Azur,2017,,85.07,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRL0,Provence-Alpes-Côte d'Azur,2018,,85.75,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRL0,Provence-Alpes-Côte d'Azur,2019,,88.53,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRL0,Provence-Alpes-Côte d'Azur,2021,,89.04,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRL0,Provence-Alpes-Côte d'Azur,2022,,92.51,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRM0,Corse,2014,,74.58,,u,low reliability
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRM0,Corse,2015,,58.91,,u,low reliability
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRM0,Corse,2016,,62.48,,u,low reliability
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRM0,Corse,2017,,79.63,,u,low reliability
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRM0,Corse,2018,,78.52,,u,low reliability
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRM0,Corse,2019,,81.05,,u,low reliability
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRM0,Corse,2021,,86.53,,u,low reliability
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRM0,Corse,2022,,95.49,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRY1,Guadeloupe,2015,,78.15,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRY1,Guadeloupe,2016,,67.22,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRY1,Guadeloupe,2017,,65.54,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRY1,Guadeloupe,2018,,68.96,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRY1,Guadeloupe,2019,,74.94,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRY1,Guadeloupe,2021,,79.67,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRY1,Guadeloupe,2022,,82.35,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRY2,Martinique,2015,,63.04,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRY2,Martinique,2016,,63.72,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRY2,Martinique,2017,,69.16,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRY2,Martinique,2018,,75.81,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRY2,Martinique,2019,,82.27,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRY2,Martinique,2021,,84.77,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRY2,Martinique,2022,,83.81,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRY3,Guyane,2015,,62.01,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRY3,Guyane,2016,,56.69,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRY3,Guyane,2017,,82.23,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRY3,Guyane,2018,,86.08,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRY3,Guyane,2019,,78.98,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRY3,Guyane,2021,,89.34,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRY3,Guyane,2022,,84.68,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRY4,La Réunion,2015,,74.01,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRY4,La Réunion,2016,,65.23,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRY4,La Réunion,2017,,68.16,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRY4,La Réunion,2018,,77.43,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRY4,La Réunion,2019,,71.40,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRY4,La Réunion,2021,,79.48,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,FRY4,La Réunion,2022,,82.85,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HR03,Jadranska Hrvatska,2011,,58.41,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HR03,Jadranska Hrvatska,2012,,61.08,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HR03,Jadranska Hrvatska,2013,,63.22,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HR03,Jadranska Hrvatska,2014,,65.83,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HR03,Jadranska Hrvatska,2015,,69.77,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HR03,Jadranska Hrvatska,2016,,70.29,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HR03,Jadranska Hrvatska,2017,,60.95,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HR03,Jadranska Hrvatska,2018,,76.36,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HR03,Jadranska Hrvatska,2019,,81.99,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HR03,Jadranska Hrvatska,2020,,78.22,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HR03,Jadranska Hrvatska,2021,,82.34,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HR03,Jadranska Hrvatska,2022,,78.03,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HR04,Kontinentalna Hrvatska (NUTS 2016),2011,,53.42,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HR04,Kontinentalna Hrvatska (NUTS 2016),2012,,57.26,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HR04,Kontinentalna Hrvatska (NUTS 2016),2013,,63.45,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HR04,Kontinentalna Hrvatska (NUTS 2016),2014,,65.08,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HR04,Kontinentalna Hrvatska (NUTS 2016),2015,,63.93,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HR04,Kontinentalna Hrvatska (NUTS 2016),2016,,70.92,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HR04,Kontinentalna Hrvatska (NUTS 2016),2017,,66.22,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HR04,Kontinentalna Hrvatska (NUTS 2016),2018,,70.96,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HR04,Kontinentalna Hrvatska (NUTS 2016),2019,,74.70,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HR04,Kontinentalna Hrvatska (NUTS 2016),2020,,77.22,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HU10,Közép-Magyarország (NUTS 2013),2011,,74.64,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HU10,Közép-Magyarország (NUTS 2013),2012,,78.32,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HU10,Közép-Magyarország (NUTS 2013),2013,,79.63,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HU10,Közép-Magyarország (NUTS 2013),2014,,81.96,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HU10,Közép-Magyarország (NUTS 2013),2015,,79.75,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HU10,Közép-Magyarország (NUTS 2013),2016,,86.70,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HU10,Közép-Magyarország (NUTS 2013),2017,,82.45,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HU11,Budapest,2018,,84.32,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HU11,Budapest,2019,,86.17,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HU11,Budapest,2020,,93.15,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HU11,Budapest,2021,,94.93,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HU11,Budapest,2022,,96.03,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HU12,Pest,2018,,76.89,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HU12,Pest,2019,,83.21,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HU12,Pest,2020,,85.91,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HU12,Pest,2021,,90.63,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HU12,Pest,2022,,89.86,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HU21,Közép-Dunántúl,2011,,66.76,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HU21,Közép-Dunántúl,2012,,70.93,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HU21,Közép-Dunántúl,2013,,73.05,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HU21,Közép-Dunántúl,2014,,76.94,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HU21,Közép-Dunántúl,2015,,74.45,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HU21,Közép-Dunántúl,2016,,79.24,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HU21,Közép-Dunántúl,2017,,80.99,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HU21,Közép-Dunántúl,2018,,80.04,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HU21,Közép-Dunántúl,2019,,85.05,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HU21,Közép-Dunántúl,2020,,84.26,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HU21,Közép-Dunántúl,2021,,86.22,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HU21,Közép-Dunántúl,2022,,88.12,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HU22,Nyugat-Dunántúl,2011,,65.11,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HU22,Nyugat-Dunántúl,2012,,66.51,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HU22,Nyugat-Dunántúl,2013,,70.66,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HU22,Nyugat-Dunántúl,2014,,74.35,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HU22,Nyugat-Dunántúl,2015,,70.62,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HU22,Nyugat-Dunántúl,2016,,77.62,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HU22,Nyugat-Dunántúl,2017,,72.94,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HU22,Nyugat-Dunántúl,2018,,72.63,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HU22,Nyugat-Dunántúl,2019,,76.62,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HU22,Nyugat-Dunántúl,2020,,82.16,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HU22,Nyugat-Dunántúl,2021,,86.33,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HU22,Nyugat-Dunántúl,2022,,86.50,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HU23,Dél-Dunántúl,2011,,59.79,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HU23,Dél-Dunántúl,2012,,63.61,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HU23,Dél-Dunántúl,2013,,65.62,,,
dataflow,ESTAT:TGS00050(1.0),Individuals regularly using the internet by NUTS 2 regions,A,Annual,I_IUSE,Frequency of internet access: once a week (including every day),PC_IND,Percentage of individuals,HU23,Dél-Dunántúl,2014,,70.78,,,
